il,ilce,istasyon,istNo,yukseklik_m,lat,lon
Erzurum,Tortum,TORTUM,17688,1576.0,40.301333,41.540856
Erzurum,Uzundere,UZUNDERE,17660,1151.0,40.528404,41.552919
Erzurum,Yakutiye,ERZURUM BÖLGE,17095,1860.0,39.905833,41.254444
Erzurum,Yakutiye,ERZURUM HAVALİMANI,17096,1758.0,39.954419,41.189571
Erzurum,Çat,ÇAT,18203,1907.0,39.60581,40.97503
Erzurum,Şenkaya,ŞENKAYA,18369,1846.0,40.572778,42.343333
Eskişehir,Alpu,ALPU,18088,771.0,39.766111,30.955556
Eskişehir,Alpu,ALPU/ALAPINAR KÖYÜ,18590,1250.0,40.010556,30.880833
Eskişehir,Beylikova,BEYLİKOVA,18388,756.0,39.703333,31.193056
Eskişehir,Günyüzü,Eskişehir / GÜNYÜZÜ/KAYAKENT MEVKİ,19147,1600.0,39.292619,31.74924
Eskişehir,Günyüzü,GÜNYÜZÜ,18090,856.0,39.392222,31.816111
Eskişehir,Han,HAN,18389,1234.0,39.155278,30.862778
Eskişehir,İnönü,İNÖNÜ/THK TESİSLERİ,19143,833.0,39.8184,30.12428
Eskişehir,Mahmudiye,MAHMUDİYE TİGEM,17899,888.0,39.485,30.988611
Eskişehir,Mihalgazi,MİHALGAZİ,19372,236.0,40.0296,30.5746
Eskişehir,Mihalıçcık,MİHALIÇÇIK,18092,1388.0,39.873333,31.488889
Eskişehir,Mihalıçcık,MİHALIÇÇIK/KIZILTEPE ORMAN SAHASI,18833,1341.0,40.020833,31.181944
Eskişehir,Mihalıçcık,MİHALIÇÇIK/ÇATACIK,18089,1586.0,39.968333,31.131667
Eskişehir,Odunpazarı,ESKİŞEHİR BÖLGE,17126,801.0,39.765352,30.550635
Eskişehir,Odunpazarı,ODUNPAZARI/KANLIPINAR KÖYÜ,18739,873.0,39.74111,30.68278
Eskişehir,Odunpazarı,ODUNPAZARI/KİREÇKÖYÜ,18946,914.0,39.771964,30.781859
Eskişehir,Odunpazarı,ODUNPAZARI/TÜRKMENDAĞI,19904,1224.0,39.532706,30.343161
Eskişehir,Sarıcakaya,SARICAKAYA,18091,256.0,40.043301,30.613801
Eskişehir,Seyitgazi,SEYİTGAZİ,18390,1008.0,39.451153,30.700611
Eskişehir,Seyitgazi,SEYİTGAZİ/İDRİSYAYLA KÖYÜ,19145,1576.0,39.399335,30.3996
Eskişehir,Seyitgazi,SEYİTGAZİ/KIRKA BELDESİ,18832,1045.0,39.290556,30.519444
Eskişehir,Seyitgazi,SEYİTGAZİ/YENİKENT KÖYÜ,19146,930.0,39.569801,30.742901
Eskişehir,Sivrihisar,SİVRİHİSAR,17973,1065.0,39.445544,31.527817
Eskişehir,Sivrihisar,SİVRİHİSAR HAVALİMANI,17125,968.0,39.446911,31.383312
Eskişehir,Sivrihisar,SİVRİHİSAR/KARACAKAYA KÖYÜ,18740,1218.0,39.60472,31.56583
Eskişehir,Sivrihisar,SİVRİHİSAR/KAYMAZ BELDESİ,18900,1075.0,39.516313,31.211676
Eskişehir,Sivrihisar,SİVRİHİSAR/OĞLAKÇI KÖYÜ,19144,819.0,39.553881,31.735169
Eskişehir,Tepebaşı,ANADOLU ÜNİVERSİTESİ,17121,788.0,39.808296,30.532028
Eskişehir,Tepebaşı,ESKİŞEHİR HASAN POLATKAN HAVALİMANI,17123,787.0,39.808967,30.505033
Eskişehir,Tepebaşı,ESKİŞEHİR HAVALİMANI,17124,786.0,39.781377,30.597842
Eskişehir,Tepebaşı,TEPEBAŞI/BOZDAĞ MEVKİ,18602,1274.0,39.888124,30.555122
Eskişehir,Tepebaşı,TEPEBAŞI/ÇANAKKIRAN KÖYÜ,18834,993.0,39.666111,30.246667
Eskişehir,Çifteler,ÇİFTELER,17723,900.0,39.365884,31.020866
Gaziantep,Araban,ARABAN,18152,533.0,37.419,37.6839
Gaziantep,İslahiye,İSLAHİYE,17965,470.0,36.9585,36.5882
Gaziantep,İslahiye,İSLAHİYE/ALACA KÖYÜ,18865,942.0,36.991667,36.832222
Gaziantep,Karkamış,KARKAMIŞ,18150,357.0,36.835453,38.000805
Gaziantep,Nizip,NİZİP,18153,580.0,37.044,37.811
Gaziantep,Nizip,NİZİP/ULUYATIR,19175,562.0,36.96478,37.6937
Gaziantep,Nurdağı,NURDAĞI,18151,489.0,37.1685,36.759
Gaziantep,Oğuzeli,GAZİANTEP HAVALİMANI,17260,700.0,36.943328,37.490281
Gaziantep,Oğuzeli,OĞUZELİ,19286,703.0,36.9565,37.5162
Gaziantep,Oğuzeli,OĞUZELİ/KOVANLI KÖYÜ,18864,536.0,36.81,37.700833
Gaziantep,Yavuzeli,YAVUZELİ,18273,584.0,37.3092,37.5577
Gaziantep,Şahinbey,GAZİANTEP,17261,854.0,37.0585,37.351
Gaziantep,Şahinbey,ŞAHİNBEY,18271,954.0,37.034167,37.303889
Gaziantep,Şehitkamil,ŞEHİTKAMİL,18272,927.0,37.170133,37.287689
Gaziantep,Şehitkamil,ŞEHİTKAMİL/GAZİANTEP SOFT TEPE RADAR SAHASI,19176,1452.0,37.13699,37.13743
Giresun,Alucra,ALUCRA,18224,1477.0,40.327721,38.752222
Giresun,Alucra,ALUCRA/GÜRBULAK KÖYÜ,19055,1770.0,40.283735,38.82932
Giresun,Alucra,ALUCRA/ÇAKRAK KÖYÜ,18722,2103.0,40.533056,38.647222
Giresun,Bulancak,BULANCAK,18558,286.0,40.914597,38.194169
Giresun,Bulancak,BULANCAK/KOVANLIK,19239,1103.0,40.75061,38.10812
Giresun,Bulancak,BULANCAK/SERPİN YAYLASI,18721,1733.0,40.611944,38.043333
Giresun,Dereli,DERELİ,19377,401.0,40.736381,38.455895
Giresun,Dereli,DERELİ/KÜMBET YAYLASI,17686,1730.0,40.559167,38.439722
Giresun,Dereli,DERELİ/TAMDERE KÖYÜ,18720,1946.0,40.553889,38.340833
Giresun,Dereli,DERELİ/YAVUZKEMAL,18222,1711.0,40.589444,38.278889
Giresun,Dereli,Giresun / DERELİ/KÜMBET KAYAK MERKEZİ,18921,1859.0,40.568204,38.480889
Giresun,Doğankent,DOĞANKENT,18221,177.0,40.810556,38.912778
Giresun,Espiye,ESPİYE,19237,2.0,40.946567,38.693028
Giresun,Espiye,ESPİYE/AVLUCA,19238,680.0,40.765072,38.761995
Giresun,Eynesil,EYNESİL/ÖREN BELDESİ,18559,772.0,41.001667,39.145
Giresun,Görele,GÖRELE/KUŞÇULU KÖYÜ,18560,330.0,41.0175,38.951944
Giresun,Görele,GÖRELE/SİS DAĞI,18730,2133.0,40.881389,39.103889
Giresun,Güce,GÜCE,18561,390.0,40.901545,38.804012
Giresun,Keşap,KEŞAP/YİVDİNCİK KÖYÜ,18562,680.0,40.852222,38.571389
Giresun,Merkez,GİRESUN,17034,38.0,40.922667,38.387833
Giresun,Merkez,GİRESUN/İNİŞDİBİ KÖYÜ,19054,1113.0,40.726389,38.3175
Giresun,Tirebolu,TİREBOLU,18225,5.0,40.9775,38.765833
Giresun,Yağlıdere,YAĞLIDERE,18563,83.0,40.881798,38.632445
Giresun,Yağlıdere,YAĞLIDERE/SINIRKÖY KÖYÜ,19053,1080.0,40.674167,38.618889
Giresun,Çamoluk,ÇAMOLUK,18220,1037.0,40.133889,38.724722
Giresun,Çanakçı,ÇANAKÇI,18223,149.0,40.927683,39.007759
Giresun,Şebinkarahisar,ŞEBİNKARAHİSAR,17682,1364.0,40.287167,38.419333
Giresun,Şebinkarahisar,ŞEBİNKARAHİSAR/GÜRPINAR KÖYÜ,19240,1743.0,40.377532,38.548997
Gümüşhane,Kelkit,KELKİT,18228,1483.0,40.150556,39.436111
Gümüşhane,Kelkit,KELKİT/GÜLTEPE KÖYÜ,19057,1903.0,40.053611,39.285556
Gümüşhane,Kelkit,KELKİT/KARACAÖREN KÖYÜ,18729,1851.0,39.948333,39.5475
Gümüşhane,Kelkit,KELKİT/ÇAMUR KÖYÜ,19241,1882.0,39.977542,39.723149
Gümüşhane,Köse,KÖSE,18564,1635.0,40.221667,39.657778
Gümüşhane,Kürtün,KÜRTÜN,18226,739.0,40.6825,39.145556
Gümüşhane,Kürtün,KÜRTÜN/ARPACIK KÖYÜ,18727,2366.0,40.504722,39.041944
Gümüşhane,Kürtün,KÜRTÜN/BEYTARLA KÖYÜ,18725,1944.0,40.525565,38.846527
Gümüşhane,Kürtün,KÜRTÜN/ELCİĞEZ KÖYÜ,18724,1931.0,40.675,38.993611
Gümüşhane,Merkez,GÜMÜŞHANE,17088,1216.0,40.460237,39.465422
Gümüşhane,Merkez,GÜMÜŞHANE/AŞAĞIYUVALI KÖYÜ,18726,2375.0,40.528611,39.911944
Gümüşhane,Merkez,GÜMÜŞHANE/OLUCAK KARAYAYLA,18728,2535.0,40.559167,39.644444
Gümüşhane,Merkez,GÜMÜŞHANE/SARGINKAYA KÖYÜ,18723,1814.0,40.360833,39.7375
Gümüşhane,Merkez,GÜMÜŞHANE/SUNGURBEYLİ KÖYÜ,19056,1770.0,40.315278,39.555833
Gümüşhane,Merkez,GÜMÜŞHANE/SÜLEYMANİYE KAYAK MERKEZİ,18920,2227.0,40.42733,39.440649
Gümüşhane,Torul,Gümüşhane / ZİGANA KAYAK MERKEZİ,17696,2050.0,40.641333,39.403667
Gümüşhane,Torul,TORUL,18227,1009.0,40.568464,39.299282
Gümüşhane,Torul,TORUL/GÜLAÇAR KÖYÜ,19242,1468.0,40.390636,39.220636
Gümüşhane,Şiran,ŞİRAN,18565,1490.0,40.185556,39.128889
Hakkari,Merkez,HAKKARİ,17285,1727.0,37.5745,43.738833
Hakkari,Merkez,HAKKARİ KAYAK MERKEZİ,19909,2516.0,37.571393,43.6818
Hakkari,Merkez,HAKKARİ/DURANKAYA BELDESİ,18771,1825.0,37.56,43.609444
Hakkari,Yüksekova,HAKKARİ YÜKSEKOVA SELAHADDİN EYYUBİ HAVALİMANI,17815,1854.0,37.553868,44.224381
Hakkari,Yüksekova,YÜKSEKOVA,17920,1877.0,37.5785,44.286167
Hakkari,Şemdinli,ŞEMDİNLİ,18234,1317.0,37.295265,44.581943
Hatay,Altınözü,ALTINÖZÜ,18058,350.0,36.119136,36.242897
Hatay,Antakya,ANTAKYA,17372,157.0,36.236837,36.132912
Hatay,Antakya,HATAY HAVALİMANI,17371,82.0,36.365403,36.293039
Hatay,Arsuz,ARSUZ,18858,24.0,36.450556,35.950278
Hatay,Belen,BELEN,18057,624.0,36.488082,36.217063
Hatay,Defne,DEFNE,19363,91.0,36.171664,36.113494
Hatay,Dörtyol,DÖRTYOL,17962,29.0,36.824356,36.198131
Hatay,Erzin,ERZİN,18274,185.0,36.956944,36.208611
Hatay,Hassa,HASSA,18275,363.0,36.798,36.5393
Hatay,İskenderun,İSKENDERUN,17370,4.0,36.592358,36.158158
Hatay,Kumlu,KUMLU,18277,84.0,36.358388,36.417312
Hatay,Kırıkhan,KIRIKHAN,18276,210.0,36.485652,36.341171
Hatay,Payas,PAYAS,19378,86.0,36.755368,36.234816
Hatay,Reyhanlı,REYHANLI TİGEM,17645,96.0,36.265772,36.498125
Hatay,Samandağ,SAMANDAĞ,17986,4.0,36.081448,35.949034
Hatay,Yayladağı,YAYLADAĞI,18278,437.0,35.908056,36.064444
Isparta,Aksu,AKSU/ANAMAS,17865,1240.0,37.800354,31.050659
Isparta,Atabey,ATABEY,17885,1069.0,37.95443,30.63526
Isparta,Eğirdir,EĞİRDİR,17882,920.0,37.837671,30.872013
Isparta,Eğirdir,EĞİRDİR/SARIİDRİS BELDESİ,18616,1442.0,37.946735,30.999857
Isparta,Gelendost,GELENDOST,18114,1010.0,38.124167,30.998611
Isparta,Gönen,ISPARTA SÜLEYMAN DEMİREL HAVALİMANI,17241,869.0,37.849091,30.360991
Isparta,Gönen,ISPARTA/GÖNEN,18315,964.0,37.92649,30.48689
Isparta,Keçiborlu,KEÇİBORLU,18316,1030.0,37.929722,30.293611
Isparta,Merkez,EĞİRDİR/BARLA,19160,1187.0,38.02138,30.78333
Isparta,Merkez,ISPARTA,17240,997.0,37.785101,30.566723
Isparta,Merkez,ISPARTA/DAVRAZ KAYAK MERKEZİ,17888,1951.0,37.770299,30.742508
Isparta,Merkez,ISPARTA/GÖLCÜK MİLLİ PARKI,19155,1400.0,37.72166,30.49305
Isparta,Senirkent,SENİRKENT,17826,959.0,38.104969,30.557828
Isparta,Sütçüler,SÜTÇÜLER,17893,985.0,37.501838,30.972545
Isparta,Sütçüler,SÜTÇÜLER / AYVALIIPINAR BELDESİ,18845,1205.0,37.680833,31.043889
Isparta,Sütçüler,SÜTÇÜLER/BEYDİLİ KÖYÜ,18608,1529.0,37.434722,31.109167
Isparta,Sütçüler,SÜTÇÜLER/KASIMLAR BELDESİ,18844,992.0,37.524515,31.188272
Isparta,Uluborlu,ULUBORLU,17864,1025.0,38.086048,30.458162
Isparta,Yalvaç,YALVAÇ,17828,1096.0,38.283097,31.178545
Isparta,Yalvaç,YALVAÇ/AKDAĞ MEVKİ,18624,1412.0,38.183889,30.892778
Isparta,Yalvaç,YALVAÇ/YARIKKAYA KÖYÜ,18846,1444.0,38.455833,31.053056
Isparta,Yalvaç,YALVAÇ/ÇETİNCE,19100,1091.0,38.189444,31.230556
Isparta,Yenişarbademli,YENİŞARBADEMLİ,18115,1169.0,37.718056,31.405556
Isparta,Yenişarbademli,YENİŞARBADEMLİ/DEDEGÖL TEPESİ,19105,1890.0,37.674722,31.338056
Isparta,Şarkikaraağaç,ŞARKİKARAAĞAÇ/KIZILDAĞ MİLLİ PARKI,19905,1437.0,38.041831,31.368111
Isparta,Şarkikaraağaç,ŞARKİKARAAĞAÇ/SARIKAYA KÖYÜ,19159,1163.0,37.935781,31.297731
Isparta,Şarkikaraağaç,ŞARKİKARAĞAÇ,17863,1158.0,38.063017,31.355789
Iğdır,Aralık,ARALIK,18195,826.0,39.868333,44.511667
Iğdır,Karakoyunlu,KARAKOYUNLU,18371,850.0,39.991732,44.145248
Iğdır,Merkez,IĞDIR,17100,856.0,39.925912,44.05372
Iğdır,Merkez,IĞDIR ÜNİVERSİTESİ,19903,1259.0,39.800997,44.071791
Iğdır,Merkez,IĞDIR ŞEHİT BÜLENT AYDIN HAVALİMANI,17763,937.0,39.979545,43.868009
Iğdır,Tuzluca,TUZLUCA,18372,1110.0,40.044722,43.667222
İstanbul,Arnavutköy,ARNAVUTKÖY,18402,140.0,41.22111,28.707882
İstanbul,Arnavutköy,ARNAVUTKÖY/TERKOS BARAJI,18734,16.0,41.33639,28.6175
İstanbul,Arnavutköy,İSTANBUL HAVALİMANI,17058,99.0,41.264714,28.728836
İstanbul,Bakırköy,FLORYA,17636,37.0,40.975837,28.786531
İstanbul,Bakırköy,İSTANBUL ATATÜRK HAVALİMANI,17060,33.0,40.966936,28.815562
İstanbul,Beykoz,BEYKOZ,18396,5.0,41.141667,29.073889
İstanbul,Beykoz,BEYKOZ/ANADOLU FENERİ,18421,58.0,41.223333,29.165833
İstanbul,Beylikdüzü,BEYLİKDÜZÜ,19110,90.0,40.965729,28.622512
İstanbul,Büyükçekmece,BÜYÜKÇEKMECE,18099,20.0,41.045278,28.59
İstanbul,Eyüp,EYÜPSULTAN,18101,54.0,41.102778,28.924167
İstanbul,Fatih,FATİH/İST.DEN.BİL.ENS.,17603,10.0,41.015546,28.960097
İstanbul,Güngören,GÜNGÖREN/DAVUTPAŞA MARMARA,17814,68.0,41.0266,28.8853
İstanbul,Kadıköy,KADIKÖY GÖZTEPE RIHTIM,17062,5.0,40.9883,29.01895
İstanbul,Kadıköy,KADIKÖY/GÖZTEPE,17813,41.0,40.979451,29.057147
İstanbul,Kartal,İSTANBUL BÖLGE,17064,18.0,40.911345,29.155803
İstanbul,Kartal,KARTAL/AYDOS DAĞI,19112,321.0,40.931748,29.228568
İstanbul,Pendik,İSTANBUL SABİHA GÖKÇEN HAVALİMANI,17063,99.0,40.892797,29.297236
İstanbul,Pendik,PENDİK/ÖMERLİ BARAJI,18736,70.0,41.00833,29.34194
İstanbul,Sancaktepe,SAMANDIRA HAVALİMANI,17065,123.0,40.986676,29.214909
İstanbul,Sancaktepe,SANCAKTEPE,18399,110.0,41.008611,29.282222
İstanbul,Sarıyer,SARIYER,17061,59.0,41.146515,29.050201
İstanbul,Sarıyer,SARIYER/İTÜ MASLAK YERLEŞKESİ,18980,75.0,41.099909,29.025127
İstanbul,Sarıyer,SARIYER/KUMKÖY-KİLYOS,17059,38.0,41.25047,29.038367
İstanbul,Sarıyer,SARIYER/YAVUZ SULTAN SELİM KÖPRÜSÜ,19365,90.0,41.20993,29.104873
İstanbul,Silivri,SİLİVRİ,18400,195.0,41.185556,28.1575
İstanbul,Silivri,SİLİVRİ ORMAN SAHASI,18793,208.0,41.306389,28.186944
İstanbul,Tuzla,TUZLA,18100,3.0,40.827623,29.292767
İstanbul,Çatalca,ÇATALCA,19111,40.0,41.168037,28.490868
İstanbul,Çatalca,ÇATALCA RADAR SAHASI,17047,381.0,41.340943,28.356803
İstanbul,Çekmeköy,ÇEKMEKÖY/ÖMERLİ,18397,80.0,41.078333,29.325556
İstanbul,Ümraniye,ÜMRANİYE,18403,191.0,41.029444,29.138333
İstanbul,Üsküdar,ÜSKÜDAR,18404,75.0,41.032778,29.046389
İstanbul,Şile,ŞİLE,17610,83.0,41.168851,29.600454
İstanbul,Şile,ŞİLE/DARLIK KÖYÜ,18792,256.0,41.043056,29.571667
İstanbul,Şile,ŞİLE/İSAKÖY,18735,6.0,41.10833,29.82833
İstanbul,Şişli,ŞİŞLİ,18401,60.0,41.054722,28.968333
İzmir,Aliağa,ALİAĞA,17787,27.0,38.792202,26.968166
İzmir,Aliağa,ALİAĞA/BOZKÖY ORMAN SAHASI,18038,144.0,38.717458,26.961256
İzmir,Balçova,BALÇOVA,19133,120.0,38.376944,27.040083
İzmir,Bayraklı,BAYRAKLI,18440,85.0,38.477683,27.148952
İzmir,Bayındır,BAYINDIR,18049,70.0,38.197456,27.671864
İzmir,Bayındır,BAYINDIR/ÇINARDİBİ KÖYÜ,18822,709.0,38.287778,27.516111
İzmir,Bergama,BERGAMA,17742,53.0,39.109827,27.170721
İzmir,Bergama,BERGAMA/İNCECİKLER ORMAN SAHASI,18823,746.0,39.241389,27.1475
İzmir,Bergama,BERGAMA/ÇAMAVLU KÖYÜ,18821,572.0,39.326944,27.138611
İzmir,Bergama,BERGAMA/ÇAMKÖY,18945,86.0,39.079088,27.077708
İzmir,Beydağ,BEYDAĞ,18441,215.0,38.087222,28.223333
İzmir,Bornova,BORNOVA ORMAN SAHASI,18442,349.0,38.503215,27.27063
İzmir,Bornova,BORNOVA/ZEYTİNCİLİK ARŞ.(TAGEM),18031,14.0,38.451733,27.1979
İzmir,Buca,BUCA,18443,150.0,38.375,27.195278
İzmir,Dikili,DİKİLİ,17180,3.0,39.07372,26.887984
İzmir,Dikili,DİKİLİ/ÇUKURALAN KÖYÜ,18901,643.0,39.195556,26.960556
İzmir,Foça,FOÇA TOPRAK SU,17782,37.0,38.6856,26.7392
İzmir,Gaziemir,İZMİR ADNAN MENDERES HAVALİMANI,17219,120.0,38.280751,27.159211
İzmir,Gaziemir,İZMİR GAZİEMİR HAVALİMANI,17821,130.0,38.314511,27.159765
İzmir,Güzelbahçe,GÜZELBAHÇE,18444,20.0,38.371667,26.890833
İzmir,Karabağlar,İZMİR ÇATALKAYA RADAR SAHASI,18445,965.0,38.310556,27.0006
İzmir,Karaburun,KARABURUN,18032,132.0,38.640108,26.5081
İzmir,Karşıyaka,KARŞIYAKA,18446,2.0,38.481111,27.032222
İzmir,Kemalpaşa,KEMALPAŞA,17749,208.0,38.4639,27.3705
İzmir,Kemalpaşa,KEMALPAŞA/BAĞYURDU KÖYÜ,19134,157.0,38.422644,27.631852
İzmir,Kemalpaşa,KEMALPAŞA/OVACIK KÖYÜ,18439,800.0,38.347778,27.683611
İzmir,Kiraz,KİRAZ,18447,310.0,38.219167,28.202778
İzmir,Konak,İZMİR BÖLGE,17220,23.0,38.3945,27.0821
İzmir,Konak,KONAK,18448,283.0,38.40488,27.189487
İzmir,Kınık,KINIK,18917,84.0,39.087231,27.393908
İzmir,Kınık,KINIK/KÖSELER KÖYÜ,18820,424.0,39.012222,27.369444
İzmir,Menderes,MENDERES ORMAN SAHASI,18034,145.0,38.244675,27.084883
İzmir,Menderes,MENDERES/GÜMÜLDÜR,18050,70.0,38.072033,27.002578
İzmir,Menderes,MENDERES/ÇİLEME KÖYÜ,18449,63.0,38.140833,27.185833
İzmir,Menemen,MENEMEN,17789,10.0,38.623722,27.043259
İzmir,Narlıdere,NARLIDERE,18450,240.0,38.384167,27.004444
İzmir,Seferihisar,SEFERİHİSAR,17820,30.0,38.192065,26.840446
İzmir,Selçuk,SELÇUK,17854,18.0,37.9423,27.3669
İzmir,Selçuk,SELÇUK EFES HAVALİMANI,17226,4.0,37.949713,27.335135
İzmir,Tire,TİRE,18029,70.0,38.13295,27.816492
İzmir,Tire,TİRE/SOMAK KÖYÜ,19136,716.0,37.985867,27.766083
İzmir,Torbalı,TORBALI,18030,60.0,38.174269,27.362317
İzmir,Urla,URLA,18028,60.0,38.362778,26.832222
İzmir,Urla,URLA/UZUNKUYU ORMAN SAHASI,18035,149.0,38.2836,26.57695
İzmir,Çeşme,ÇEŞME,17221,5.0,38.303858,26.372882
İzmir,Çiğli,İZMİR KAKLIÇ HAVALİMANI,17225,5.0,38.507941,26.979649
İzmir,Çiğli,ÇİĞLİ HAVALİMANI,17218,5.0,38.502418,27.013355
İzmir,Ödemiş,ÖDEMİŞ,17822,111.0,38.215539,27.963887
İzmir,Ödemiş,ÖDEMİŞ/DEMİRDERE KÖYÜ,18599,780.0,38.021195,28.004229
Kahramanmaraş,Afşin,AFŞİN,17868,1230.0,38.2405,36.919
Kahramanmaraş,Afşin,AFŞİN/TÜRKÇAYIRI KÖYÜ,18868,1471.0,38.335278,36.752222
Kahramanmaraş,Andırın,ANDIRIN,18156,1108.0,37.5915,36.364377
Kahramanmaraş,Andırın,ANDIRIN/KALEBOYNU KÖYÜ,18645,1401.0,37.684654,36.430397
Kahramanmaraş,Andırın,ANDIRIN/YEŞİLOVA KÖYÜ,19179,184.0,37.44372,36.31486
Kahramanmaraş,Dulkadiroğlu,KAHRAMANMARAŞ HAVALİMANI,17256,525.0,37.535551,36.944704
Kahramanmaraş,Ekinözü,EKİNÖZÜ,18280,1246.0,38.049406,37.187152
Kahramanmaraş,Ekinözü,EKİNÖZÜ/ALİŞAR KÖYÜ,18649,1640.0,37.931667,37.055556
Kahramanmaraş,Elbistan,ELBİSTAN,17870,1137.0,38.203916,37.197752
Kahramanmaraş,Elbistan,ELBİSTAN/AKARCA MEVKİ,18646,1525.0,38.445,37.291944
Kahramanmaraş,Elbistan,ELBİSTAN/KANGAL KÖYÜ,18647,1520.0,38.217778,37.503611
Kahramanmaraş,Göksun,GÖKSUN,17866,1344.0,38.024,36.482333
Kahramanmaraş,Göksun,GÖKSUN/KARAÖMER KÖYÜ,19178,1390.0,38.128244,36.67878
Kahramanmaraş,Nurhak,NURHAK,18281,1368.0,37.956389,37.447222
Kahramanmaraş,Onikişubat,KAHRAMANMARAŞ,17255,572.0,37.576,36.915
Kahramanmaraş,Onikişubat,ONİKİŞUBAT/TEKİR BELDESİ,18867,1095.0,37.888333,36.617222
Kahramanmaraş,Onikişubat,ONİKİŞUBAT/ÇAMLIBEL KÖYÜ,19177,635.0,37.79988,36.78956
Kahramanmaraş,Pazarcık,PAZARCIK,18157,787.0,37.473611,37.238611
Kahramanmaraş,Pazarcık,PAZARCIK/ÇINARLI,18988,693.0,37.4619,37.0797
Kahramanmaraş,Türkoğlu,TÜRKOĞLU,18282,535.0,37.38354,36.842681
Kahramanmaraş,Türkoğlu,TÜRKOĞLU/ÇAKIROĞLU KÖYÜ,18658,1175.0,37.308889,36.655833
Kahramanmaraş,Çağlayancerit,ÇAĞLAYANCERİT,18279,1001.0,37.747222,37.372222
Karabük,Eflani,EFLANİ,18159,930.0,41.425174,32.970402
Karabük,Eflani,EFLANİ/GÖLLER KÖYÜ,19019,1067.0,41.331944,32.919722
Karabük,Eskipazar,ESKİPAZAR,17641,757.0,40.944348,32.532964
Karabük,Eskipazar,KARABÜK/KARATEPE,18261,1543.0,41.034722,32.723889
Karabük,Merkez,KARABÜK,17078,268.0,41.204446,32.632828
Karabük,Merkez,KARABÜK KAPULLU,17077,485.0,41.23274,32.62943
Karabük,Merkez,KARABÜK/KELTEPE KAYAK MERKEZİ,19215,1680.0,41.064,32.4625
Karabük,Ovacık,KARABÜK/OVACIK,18266,1155.0,41.077778,32.91
Karabük,Safranbolu,SAFRANBOLU,17904,581.0,41.263556,32.695111
Karabük,Safranbolu,SAFRANBOLU ORMAN SAHASI,19010,1092.0,41.359444,32.698056
Karabük,Safranbolu,SAFRANBOLU/OVACUMA BELDESİ,17719,353.0,41.451042,32.749707
Karabük,Safranbolu,SAFRANBOLU/TOPRAKCUMA KÖYÜ,19018,394.0,41.204722,32.908611
Karabük,Yenice,KARABÜK/YENİCE,18262,182.0,41.198333,32.326667
Karaman,Ayrancı,AYRANCI,18211,1186.0,37.337222,33.721111
Karaman,Ayrancı,AYRANCI/BERENDİ KÖYÜ,18893,1621.0,37.248333,33.99
Karaman,Başyayla,BAŞYAYLA,18890,1480.0,36.758889,32.678889
Karaman,Ermenek,ERMENEK,18210,1378.0,36.633611,32.9075
Karaman,Ermenek,ERMENEK/BALKUSAN KÖYÜ,18892,1769.0,36.784444,32.903889
Karaman,Kazımkarabekir,KAZIMKARABEKİR,18484,1070.0,37.218611,32.956389
Karaman,Merkez,KARAMAN,17246,1018.0,37.193167,33.220167
Karaman,Merkez,KARAMAN RADAR SAHASI,19198,2244.0,37.392153,33.138695
Karaman,Merkez,KARAMAN/BUCAKKIŞLA BELDESİ,19199,417.0,36.948532,33.037005
Karaman,Merkez,KARAMAN/TAŞKALE BELDESİ,18891,1520.0,37.1275,33.619444
Karaman,Sarıveliler,SARIVELİLER,18485,1669.0,36.702292,32.615464
Kars,Akyaka,AKYAKA,18373,1495.0,40.741944,43.616667
Kars,Arpaçay,ARPAÇAY,17656,1720.0,40.853889,43.317778
Kars,Digor,DİGOR,18374,1640.0,40.371667,43.431111
Kars,Kağızman,KAĞIZMAN,18198,1349.0,40.153333,43.126111
Kars,Merkez,KARS,17097,1777.0,40.606059,43.111878
Kars,Merkez,KARS HARAKANİ HAVALİMANI,17098,1795.0,40.555717,43.101058
Kars,Merkez,KARS/SOYLU KÖYÜ,19077,1652.0,40.574722,43.497222
Kars,Sarıkamış,SARIKAMIŞ,17692,2102.0,40.3329,42.598263
Kars,Sarıkamış,SARIKAMIŞ/KARAKURT BELDESİ,19076,1756.0,40.169716,42.580437
Kars,Selim,SELİM,18197,1860.0,40.462252,42.790949
Kars,Selim,SELİM/BEYKÖY,19256,2142.0,40.528222,42.58141
Kars,Susuz,SUSUZ,18375,1737.0,40.778069,43.162843
Kastamonu,Abana,ABANA,19221,10.0,41.97741,34.00006
Kastamonu,Araç,ARAÇ,18215,680.0,41.246471,33.330556
Kastamonu,Araç,ARAÇ ORMAN SAHASI,18705,930.0,41.270973,33.335932
Kastamonu,Azdavay,AZDAVAY,18514,825.0,41.636111,33.283611
Kastamonu,Ağlı,AĞLI,19031,1180.0,41.684325,33.554549
Kastamonu,Bozkurt,BOZKURT/MAMATLAR KÖYÜ,19032,1523.0,41.794722,34.1275
Kastamonu,Bozkurt,KASTAMONU/BOZKURT,17606,167.0,41.95974,34.00324
Kastamonu,Cide,CİDE,17604,36.0,41.882205,32.947619
Kastamonu,Daday,DADAY,18515,1000.0,41.499818,33.438832
Kastamonu,Devrekani,DEVREKANİ,17618,1050.0,41.599571,33.834547
